State,County Name,FIPS State,FIPS County,FIPS
Montana,Lewis and Clark,30,49,29167
Montana,Liberty,30,51,29169
Montana,Lincoln,30,53,29171
Montana,McCone,30,55,29173
Montana,Madison,30,57,29175
Montana,Meagher,30,59,29177
Montana,Mineral,30,61,29179
Montana,Missoula,30,63,29181
Montana,Musselshell,30,65,29183
Montana,Park,30,67,29185
Montana,Petroleum,30,69,29186
Montana,Phillips,30,71,29187
Montana,Pondera,30,73,29189
Montana,Powder River,30,75,29195
Montana,Powell,30,77,29197
Montana,Prairie,30,79,29199
Montana,Ravalli,30,81,29201
Montana,Richland,30,83,29203
Montana,Roosevelt,30,85,29205
Montana,Rosebud,30,87,29207
Montana,Sanders,30,89,29209
Montana,Sheridan,30,91,29211
Montana,Silver Bow,30,93,29213
Montana,Stillwater,30,95,29215
Montana,Sweet Grass,30,97,29217
Montana,Teton,30,99,29219
Montana,Toole,30,101,29221
Montana,Treasure,30,103,29223
Montana,Valley,30,105,29225
Montana,Wheatland,30,107,29227
Montana,Wibaux,30,109,29229
Montana,Yellowstone,30,111,29510
Nebraska,Adams,31,1,30001
Nebraska,Antelope,31,3,30003
Nebraska,Arthur,31,5,30005
Nebraska,Banner,31,7,30007
Nebraska,Blaine,31,9,30009
Nebraska,Boone,31,11,30011
Nebraska,Box Butte,31,13,30013
Nebraska,Boyd,31,15,30015
Nebraska,Brown,31,17,30017
Nebraska,Buffalo,31,19,30019
Nebraska,Burt,31,21,30021
Nebraska,Butler,31,23,30023
Nebraska,Cass,31,25,30025
Nebraska,Cedar,31,27,30027
Nebraska,Chase,31,29,30029
Nebraska,Cherry,31,31,30031
Nebraska,Cheyenne,31,33,30033
Nebraska,Clay,31,35,30035
Nebraska,Colfax,31,37,30037
Nebraska,Cuming,31,39,30039
Nebraska,Custer,31,41,30041
Nebraska,Dakota,31,43,30043
Nebraska,Dawes,31,45,30045
Nebraska,Dawson,31,47,30047
Nebraska,Deuel,31,49,30049
Nebraska,Dixon,31,51,30051
Nebraska,Dodge,31,53,30053
Nebraska,Douglas,31,55,30055
Nebraska,Dundy,31,57,30057
Nebraska,Fillmore,31,59,30059
Nebraska,Franklin,31,61,30061
Nebraska,Frontier,31,63,30063
Nebraska,Furnas,31,65,30065
Nebraska,Gage,31,67,30067
Nebraska,Garden,31,69,30069
Nebraska,Garfield,31,71,30071
Nebraska,Gosper,31,73,30073
Nebraska,Grant,31,75,30075
Nebraska,Greeley,31,77,30077
Nebraska,Hall,31,79,30079
Nebraska,Hamilton,31,81,30081
Nebraska,Harlan,31,83,30083
Nebraska,Hayes,31,85,30085
Nebraska,Hitchcock,31,87,30087
Nebraska,Holt,31,89,30089
Nebraska,Hooker,31,91,30091
Nebraska,Howard,31,93,30093
Nebraska,Jefferson,31,95,30095
Nebraska,Johnson,31,97,30097
Nebraska,Kearney,31,99,30099
Nebraska,Keith,31,101,30101
Nebraska,Keya Paha,31,103,30103
Nebraska,Kimball,31,105,30105
Nebraska,Knox,31,107,30107
Nebraska,Lancaster,31,109,30109
Nebraska,Lincoln,31,111,30111
Nebraska,Logan,31,113,31001
Nebraska,Loup,31,115,31003
Nebraska,McPherson,31,117,31005
Nebraska,Madison,31,119,31007
Nebraska,Merrick,31,121,31009
Nebraska,Morrill,31,123,31011
Nebraska,Nance,31,125,31013
Nebraska,Nemaha,31,127,31015
Nebraska,Nuckolls,31,129,31017
Nebraska,Otoe,31,131,31019
Nebraska,Pawnee,31,133,31021
Nebraska,Perkins,31,135,31023
Nebraska,Phelps,31,137,31025
Nebraska,Pierce,31,139,31027
Nebraska,Platte,31,141,31029
Nebraska,Polk,31,143,31031
Nebraska,Red Willow,31,145,31033
Nebraska,Richardson,31,147,31035
Nebraska,Rock,31,149,31037
Nebraska,Saline,31,151,31039
Nebraska,Sarpy,31,153,31041
Nebraska,Saunders,31,155,31043
Nebraska,Scotts Bluff,31,157,31045
Nebraska,Seward,31,159,31047
Nebraska,Sheridan,31,161,31049
Nebraska,Sherman,31,163,31051
Nebraska,Sioux,31,165,31053
Nebraska,Stanton,31,167,31055
Nebraska,Thayer,31,169,31057
Nebraska,Thomas,31,171,31059
Nebraska,Thurston,31,173,31061
Nebraska,Valley,31,175,31063
Nebraska,Washington,31,177,31065
Nebraska,Wayne,31,179,31067
Nebraska,Webster,31,181,31069
Nebraska,Wheeler,31,183,31071
Nebraska,York,31,185,31073
Nevada,Churchill,32,1,31075
Nevada,Clark,32,3,31077
Nevada,Douglas,32,5,31079
Nevada,Elko,32,7,31081
Nevada,Esmeralda,32,9,31083
Nevada,Eureka,32,11,31085
Nevada,Humboldt,32,13,31087
Nevada,Lander,32,15,31089
Nevada,Lincoln,32,17,31091
Nevada,Lyon,32,19,31093
Nevada,Mineral,32,21,31095
Nevada,Nye,32,23,31097
Nevada,Pershing,32,27,31099
Nevada,Storey,32,29,31101
Nevada,Washoe,32,31,31103
Nevada,White Pine,32,33,31105
Nevada,Carson City,32,510,31107
New Hampshire,Belknap,33,1,31109
New Hampshire,Carroll,33,3,31111
New Hampshire,Cheshire,33,5,31113
New Hampshire,Coos,33,7,31115
New Hampshire,Grafton,33,9,31117
New Hampshire,Hillsborough,33,11,31119
New Hampshire,Merrimack,33,13,31121
New Hampshire,Rockingham,33,15,31123
New Hampshire,Strafford,33,17,31125
New Hampshire,Sullivan,33,19,31127
New Jersey,Atlantic,34,1,31129
New Jersey,Bergen,34,3,31131
New Jersey,Burlington,34,5,31133
New Jersey,Camden,34,7,31135
New Jersey,Cape May,34,9,31137
New Jersey,Cumberland,34,11,31139
New Jersey,Essex,34,13,31141
New Jersey,Gloucester,34,15,31143
New Jersey,Hudson,34,17,31145
New Jersey,Hunterdon,34,19,31147
New Jersey,Mercer,34,21,31149
New Jersey,Middlesex,34,23,31151
New Jersey,Monmouth,34,25,31153
New Jersey,Morris,34,27,31155
New Jersey,Ocean,34,29,31157
New Jersey,Passaic,34,31,31159
New Jersey,Salem,34,33,31161
New Jersey,Somerset,34,35,31163
New Jersey,Sussex,34,37,31165
New Jersey,Union,34,39,31167
New Jersey,Warren,34,41,31169
New Mexico,Bernalillo,35,1,31171
New Mexico,Catron,35,3,31173
New Mexico,Chaves,35,5,31175
New Mexico,Cibola,35,6,31177
New Mexico,Colfax,35,7,31179
New Mexico,Curry,35,9,31181
New Mexico,De Baca,35,11,31183
New Mexico,Dona Ana,35,13,31185
New Mexico,Eddy,35,15,32001
New Mexico,Grant,35,17,32003
New Mexico,Guadalupe,35,19,32005
New Mexico,Harding,35,21,32007
New Mexico,Hidalgo,35,23,32009
New Mexico,Lea,35,25,32011
New Mexico,Lincoln,35,27,32013
New Mexico,Los Alamos,35,28,32015
New Mexico,Luna,35,29,32017
New Mexico,Mckinley,35,31,32019
New Mexico,Mora,35,33,32021
New Mexico,Otero,35,35,32023
New Mexico,Quay,35,37,32025
New Mexico,Rio Arriba,35,39,32027
New Mexico,Roosevelt,35,41,32029
New Mexico,Sandoval,35,43,32031
New Mexico,San Juan,35,45,32033
New Mexico,San Miguel,35,47,32510
New Mexico,Santa Fe,35,49,33001
New Mexico,Sierra,35,51,33003
New Mexico,Socorro,35,53,33005
New Mexico,Taos,35,55,33007
New Mexico,Torrance,35,57,33009
New Mexico,Union,35,59,33011
New Mexico,Valencia,35,61,33013
New York,Albany,36,1,33015
New York,Allegany,36,3,33017
New York,Bronx,36,5,33019
New York,Broome,36,7,34001
New York,Cattaraugus,36,9,34003
New York,Cayuga,36,11,34005
New York,Chautauqua,36,13,34007
New York,Chemung,36,15,34009
New York,Chenango,36,17,34011
New York,Clinton,36,19,34013
New York,Columbia,36,21,34015
New York,Cortland,36,23,34017
New York,Delaware,36,25,34019
New York,Dutchess,36,27,34021
New York,Erie,36,29,34023
New York,Essex,36,31,34025
New York,Franklin,36,33,34027
New York,Fulton,36,35,34029
New York,Genesee,36,37,34031
